earnings_date,name,short_float,symbol,datetime,url
2022-02-02,Deckers Outdoor Corporation,2.87,DECK,2022-01-10,https://finance.yahoo.com/quote/DECK/
2022-02-24,Dell Technologies Inc.,0.84,DELL,2022-01-10,https://finance.yahoo.com/quote/DELL/
2022-02-16,Dana Incorporated,1.47,DAN,2022-01-10,https://finance.yahoo.com/quote/DAN/
2022-02-15,Endava plc,0.55,DAVA,2022-01-10,https://finance.yahoo.com/quote/DAVA/
2022-02-09,CyberArk Software Ltd.,4.41,CYBR,2022-01-10,https://finance.yahoo.com/quote/CYBR/
2022-02-07,"DuPont de Nemours, Inc.",1.14,DD,2022-01-10,https://finance.yahoo.com/quote/DD/
2022-01-27,Danaher Corporation,0.68,DHR,2022-01-10,https://finance.yahoo.com/quote/DHR/
2022-02-02,"D.R. Horton, Inc.",2.42,DHI,2022-01-10,https://finance.yahoo.com/quote/DHI/
2022-03-28,"Dare Bioscience, Inc.",7.92,DARE,2022-01-10,https://finance.yahoo.com/quote/DARE/
2022-02-07,"DHT Holdings, Inc.",3.32,DHT,2022-01-10,https://finance.yahoo.com/quote/DHT/
2022-02-09,Walt Disney Company (The),1.36,DIS,2022-01-10,https://finance.yahoo.com/quote/DIS/
2022-03-16,Dollar General Corporation,3.47,DG,2022-01-10,https://finance.yahoo.com/quote/DG/
2022-02-03,Quest Diagnostics Incorporated,2.86,DGX,2022-01-10,https://finance.yahoo.com/quote/DGX/
2022-02-24,DraftKings Inc.,9.45,DKNG,2022-01-10,https://finance.yahoo.com/quote/DKNG/
2021-11-09,CorMedix Inc.,5.08,CRMD,2022-01-10,https://finance.yahoo.com/quote/CRMD/
2022-01-17,"Citrix Systems, Inc.",5.25,CTXS,2022-01-10,https://finance.yahoo.com/quote/CTXS/
2022-02-22,Diversified Healthcare Trust,2.66,DHC,2022-01-10,https://finance.yahoo.com/quote/DHC/
2021-12-07,Designer Brands Inc.,9.42,DBI,2022-01-10,https://finance.yahoo.com/quote/DBI/
2022-01-19,Discover Financial Services,2.12,DFS,2022-01-10,https://finance.yahoo.com/quote/DFS/
2022-03-01,Castor Maritime Inc.,3.15,CTRM,2022-01-10,https://finance.yahoo.com/quote/CTRM/
2022-02-23,"Donaldson Company, Inc.",1.01,DCI,2022-01-10,https://finance.yahoo.com/quote/DCI/
2022-02-21,"Dillard's, Inc.",6.14,DDS,2022-01-10,https://finance.yahoo.com/quote/DDS/
2020-11-05,"Discovery, Inc. - Series C",2.92,DISCK,2022-01-10,https://finance.yahoo.com/quote/DISCK/
2022-03-02,"DermTech, Inc.",16.0,DMTK,2022-01-10,https://finance.yahoo.com/quote/DMTK/
2021-11-17,"Digital Ally, Inc.",15.14,DGLY,2022-01-10,https://finance.yahoo.com/quote/DGLY/
2022-02-09,"Digital Realty Trust, Inc.",3.97,DLR,2022-01-10,https://finance.yahoo.com/quote/DLR/
2022-03-07,Dick's Sporting Goods Inc,12.94,DKS,2022-01-10,https://finance.yahoo.com/quote/DKS/
2022-02-22,Digimarc Corporation,12.6,DMRC,2022-01-10,https://finance.yahoo.com/quote/DMRC/
2022-03-15,Diffusion Pharmaceuticals Inc.,0.93,DFFN,2022-01-10,https://finance.yahoo.com/quote/DFFN/
2022-03-07,DAQO New Energy Corp.,6.12,DQ,2022-01-10,https://finance.yahoo.com/quote/DQ/
2022-03-02,DURECT Corporation,3.18,DRRX,2022-01-10,https://finance.yahoo.com/quote/DRRX/
2022-02-21,"Delek US Holdings, Inc.",4.19,DK,2022-01-10,https://finance.yahoo.com/quote/DK/
2022-02-10,Daily Journal Corp. (S.C.),0.4,DJCO,2022-01-10,https://finance.yahoo.com/quote/DJCO/
2022-03-01,"Dollar Tree, Inc.",2.61,DLTR,2022-01-10,https://finance.yahoo.com/quote/DLTR/
2022-03-29,"DSS, Inc.",0.49,DSS,2022-01-10,https://finance.yahoo.com/quote/DSS/
2021-12-14,DAVIDsTEA Inc.,3.51,DTEA,2022-01-10,https://finance.yahoo.com/quote/DTEA/
2022-02-22,Diamondrock Hospitality Company,2.81,DRH,2022-01-10,https://finance.yahoo.com/quote/DRH/
2022-02-23,"Dorchester Minerals, L.P.",0.2,DMLP,2022-01-10,https://finance.yahoo.com/quote/DMLP/
2021-11-19,"Ault Global Holdings, Inc.",7.57,DPW,2022-01-10,https://finance.yahoo.com/quote/DPW/
2022-03-09,"DocuSign, Inc.",4.55,DOCU,2022-01-10,https://finance.yahoo.com/quote/DOCU/
2022-03-07,Dada Nexus Limited,1.48,DADA,2022-01-10,https://finance.yahoo.com/quote/DADA/
2022-03-02,Denison Mines Corp,3.12,DNN,2022-01-10,https://finance.yahoo.com/quote/DNN/
2022-03-16,"Precision BioSciences, Inc.",3.57,DTIL,2022-01-10,https://finance.yahoo.com/quote/DTIL/
2022-03-10,Drive Shack Inc.,3.49,DS,2022-01-10,https://finance.yahoo.com/quote/DS/
2022-02-24,"Digital Media Solutions, Inc.",0.29,DMS,2022-01-10,https://finance.yahoo.com/quote/DMS/
2022-02-23,Physicians Realty Trust,3.41,DOC,2022-01-10,https://finance.yahoo.com/quote/DOC/
2022-01-26,Dover Corporation,0.68,DOV,2022-01-10,https://finance.yahoo.com/quote/DOV/
2022-02-23,Domino's Pizza Inc,3.33,DPZ,2022-01-10,https://finance.yahoo.com/quote/DPZ/
2022-02-21,Diana Shipping inc.,1.99,DSX,2022-01-10,https://finance.yahoo.com/quote/DSX/
2022-02-09,Duke Energy Corporation (Holdin,0.69,DUK,2022-01-10,https://finance.yahoo.com/quote/DUK/
2022-02-22,DIRTT Environmental Solutions L,0.92,DRTT,2022-01-10,https://finance.yahoo.com/quote/DRTT/
2022-02-23,Dynavax Technologies Corporatio,13.69,DVAX,2022-01-10,https://finance.yahoo.com/quote/DVAX/
2022-03-23,"Darden Restaurants, Inc.",2.33,DRI,2022-01-10,https://finance.yahoo.com/quote/DRI/
2022-02-23,"Dril-Quip, Inc.",4.23,DRQ,2022-01-10,https://finance.yahoo.com/quote/DRQ/
2022-02-09,DaVita Inc.,3.05,DVA,2022-01-10,https://finance.yahoo.com/quote/DVA/
2022-02-23,Denali Therapeutics Inc.,4.68,DNLI,2022-01-10,https://finance.yahoo.com/quote/DNLI/
2021-10-29,Dogness (International) Corpora,2.69,DOGZ,2022-01-10,https://finance.yahoo.com/quote/DOGZ/
2022-02-02,"Dynex Capital, Inc.",3.06,DX,2022-01-10,https://finance.yahoo.com/quote/DX/
2022-03-21,DouYu International Holdings Li,1.59,DOYU,2022-01-10,https://finance.yahoo.com/quote/DOYU/
2021-12-03,DoubleLine Income Solutions Fun,0.1,DSL,2022-01-10,https://finance.yahoo.com/quote/DSL/
2022-02-09,"DexCom, Inc.",3.21,DXCM,2022-01-10,https://finance.yahoo.com/quote/DXCM/
2022-01-27,Dow Inc.,2.03,DOW,2022-01-10,https://finance.yahoo.com/quote/DOW/
2022-02-15,Devon Energy Corporation,2.48,DVN,2022-01-10,https://finance.yahoo.com/quote/DVN/
2022-01-25,Duke Realty Corporation,1.49,DRE,2022-01-10,https://finance.yahoo.com/quote/DRE/
2022-02-15,NOW Inc.,1.01,DNOW,2022-01-10,https://finance.yahoo.com/quote/DNOW/
2022-02-02,"Brinker International, Inc.",4.49,EAT,2022-01-10,https://finance.yahoo.com/quote/EAT/
2022-02-02,"Dynatrace, Inc.",2.03,DT,2022-01-10,https://finance.yahoo.com/quote/DT/
2022-02-23,"Dicerna Pharmaceuticals, Inc.",6.12,DRNA,2022-01-10,https://finance.yahoo.com/quote/DRNA/
2022-02-16,"Emergent Biosolutions, Inc.",5.1,EBS,2022-01-10,https://finance.yahoo.com/quote/EBS/
2021-10-01,Ebang International Holdings In,4.84,EBON,2022-01-10,https://finance.yahoo.com/quote/EBON/
2022-02-14,Ellington Residential Mortgage ,3.08,EARN,2022-01-10,https://finance.yahoo.com/quote/EARN/
2022-02-21,"Discovery, Inc. - Series A",5.22,DISCA,2022-01-10,https://finance.yahoo.com/quote/DISCA/
2022-02-21,DISH Network Corporation,4.64,DISH,2022-01-10,https://finance.yahoo.com/quote/DISH/
2022-02-23,"Editas Medicine, Inc.",15.83,EDIT,2022-01-10,https://finance.yahoo.com/quote/EDIT/
2022-02-16,"Consolidated Edison, Inc.",2.2,ED,2022-01-10,https://finance.yahoo.com/quote/ED/
2022-02-14,"Edesa Biotech, Inc.",2.03,EDSA,2022-01-10,https://finance.yahoo.com/quote/EDSA/
2022-01-26,8x8 Inc,10.58,EGHT,2022-01-10,https://finance.yahoo.com/quote/EGHT/
2022-01-26,8x8 Inc,10.58,EGHT,2022-01-10,https://finance.yahoo.com/quote/EGHT/
2022-03-14,"Energy Focus, Inc.",21.49,EFOI,2022-01-10,https://finance.yahoo.com/quote/EFOI/
2022-02-16,"Emerald Holding, Inc.",0.55,EEX,2022-01-10,https://finance.yahoo.com/quote/EEX/
2022-03-29,EHang Holdings Limited,8.9,EH,2022-01-10,https://finance.yahoo.com/quote/EH/
2022-02-16,Ellington Financial Inc.,1.81,EFC,2022-01-10,https://finance.yahoo.com/quote/EFC/
2022-03-09,"electroCore, Inc.",1.56,ECOR,2022-01-10,https://finance.yahoo.com/quote/ECOR/
2022-01-20,New Oriental Education & Techno,7.44,EDU,2022-01-10,https://finance.yahoo.com/quote/EDU/
2022-02-16,"eHealth, Inc.",8.15,EHTH,2022-01-10,https://finance.yahoo.com/quote/EHTH/
2022-03-02,Eagle Bulk Shipping Inc.,7.88,EGLE,2022-01-10,https://finance.yahoo.com/quote/EGLE/
2022-02-28,"Eagle Pharmaceuticals, Inc.",4.79,EGRX,2022-01-10,https://finance.yahoo.com/quote/EGRX/
2022-03-07,"VAALCO Energy, Inc.",0.62,EGY,2022-01-10,https://finance.yahoo.com/quote/EGY/
2022-02-03,"Estee Lauder Companies, Inc. (T",0.76,EL,2022-01-10,https://finance.yahoo.com/quote/EL/
2022-02-23,Edison International,1.66,EIX,2022-01-10,https://finance.yahoo.com/quote/EIX/
2022-02-23,Eldorado Gold Corporation,2.76,EGO,2022-01-10,https://finance.yahoo.com/quote/EGO/
2022-02-14,Ecolab Inc.,0.94,ECL,2022-01-10,https://finance.yahoo.com/quote/ECL/
2022-02-08,Callaway Golf Company,5.05,ELY,2022-01-10,https://finance.yahoo.com/quote/ELY/
2022-01-31,Emerson Electric Company,0.84,EMR,2022-01-10,https://finance.yahoo.com/quote/EMR/
2022-02-10,Enbridge Inc,0.73,ENB,2022-01-10,https://finance.yahoo.com/quote/ENB/
2022-02-22,Elanco Animal Health Incorporat,2.87,ELAN,2022-01-10,https://finance.yahoo.com/quote/ELAN/
2022-01-31,"Bottomline Technologies, Inc.",3.06,EPAY,2022-01-10,https://finance.yahoo.com/quote/EPAY/
2020-05-11,"Enochian Biosciences, Inc.",1.28,ENOB,2022-01-10,https://finance.yahoo.com/quote/ENOB/
2022-01-26,Eastman Chemical Company,2.36,EMN,2022-01-10,https://finance.yahoo.com/quote/EMN/
2021-11-12,eMagin Corporation,4.33,EMAN,2022-01-10,https://finance.yahoo.com/quote/EMAN/
2021-11-12,EMX Royalty Corporation,0.3,EMX,2022-01-10,https://finance.yahoo.com/quote/EMX/
2022-01-31,"Entegris, Inc.",2.38,ENTG,2022-01-10,https://finance.yahoo.com/quote/ENTG/
2022-02-14,"EnLink Midstream, LLC",2.78,ENLC,2022-01-10,https://finance.yahoo.com/quote/ENLC/
2021-11-19,Enlivex Therapeutics Ltd.,1.99,ENLV,2022-01-10,https://finance.yahoo.com/quote/ENLV/
2022-02-07,"Elevate Credit, Inc.",2.08,ELVT,2022-01-10,https://finance.yahoo.com/quote/ELVT/
2022-02-21,"Epizyme, Inc.",7.77,EPZM,2022-01-10,https://finance.yahoo.com/quote/EPZM/
2022-02-23,Endo International plc,9.14,ENDP,2022-01-10,https://finance.yahoo.com/quote/ENDP/
2022-02-22,EPR Properties,2.46,EPR,2022-01-10,https://finance.yahoo.com/quote/EPR/
2022-02-23,"EOG Resources, Inc.",0.82,EOG,2022-01-10,https://finance.yahoo.com/quote/EOG/
2022-03-14,"Enzo Biochem, Inc.",1.31,ENZ,2022-01-10,https://finance.yahoo.com/quote/ENZ/
2022-02-07,"Enphase Energy, Inc.",3.27,ENPH,2022-01-10,https://finance.yahoo.com/quote/ENPH/
2022-02-08,"Equinix, Inc.",1.53,EQIX,2022-01-10,https://finance.yahoo.com/quote/EQIX/
2022-03-01,Equinox Gold Corp.,3.23,EQX,2022-01-10,https://finance.yahoo.com/quote/EQX/
2022-02-17,Enerplus Corporation,1.97,ERF,2022-01-10,https://finance.yahoo.com/quote/ERF/
2022-02-16,"EPAM Systems, Inc.",2.78,EPAM,2022-01-10,https://finance.yahoo.com/quote/EPAM/
2022-02-22,Element Solutions Inc.,1.42,ESI,2022-01-10,https://finance.yahoo.com/quote/ESI/
2022-02-21,"Equitable Holdings, Inc.",1.18,EQH,2022-01-10,https://finance.yahoo.com/quote/EQH/
2022-02-08,"Enanta Pharmaceuticals, Inc.",3.34,ENTA,2022-01-10,https://finance.yahoo.com/quote/ENTA/
2022-02-02,"Essex Property Trust, Inc.",1.49,ESS,2022-01-10,https://finance.yahoo.com/quote/ESS/
2022-02-14,Eversource Energy (D/B/A),1.04,ES,2022-01-10,https://finance.yahoo.com/quote/ES/
2022-02-15,"Empire State Realty Trust, Inc.",5.66,ESRT,2022-01-10,https://finance.yahoo.com/quote/ESRT/
2022-02-21,"Esperion Therapeutics, Inc.",12.54,ESPR,2022-01-10,https://finance.yahoo.com/quote/ESPR/
2022-03-09,"Eloxx Pharmaceuticals, Inc.",0.8,ELOX,2022-01-10,https://finance.yahoo.com/quote/ELOX/
2022-02-16,"Everbridge, Inc.",9.14,EVBG,2022-01-10,https://finance.yahoo.com/quote/EVBG/
2022-02-15,Energy Transfer LP,2.61,ET,2022-01-10,https://finance.yahoo.com/quote/ET/
2022-03-08,"Earthstone Energy, Inc.",1.19,ESTE,2022-01-10,https://finance.yahoo.com/quote/ESTE/
2022-02-22,Elastic N.V.,7.6,ESTC,2022-01-10,https://finance.yahoo.com/quote/ESTC/
2022-01-31,"Eaton Corporation, PLC",0.58,ETN,2022-01-10,https://finance.yahoo.com/quote/ETN/
2022-02-01,Enterprise Products Partners L.,1.4,EPD,2022-01-10,https://finance.yahoo.com/quote/EPD/
2022-02-22,Entergy Corporation,1.79,ETR,2022-01-10,https://finance.yahoo.com/quote/ETR/
2022-03-07,Everi Holdings Inc.,2.33,EVRI,2022-01-10,https://finance.yahoo.com/quote/EVRI/
2022-03-09,"Evoke Pharma, Inc.",0.93,EVOK,2022-01-10,https://finance.yahoo.com/quote/EVOK/
2022-03-02,"Evofem Biosciences, Inc.",15.07,EVFM,2022-01-10,https://finance.yahoo.com/quote/EVFM/
2022-02-21,"EverQuote, Inc.",3.21,EVER,2022-01-10,https://finance.yahoo.com/quote/EVER/
2022-02-24,"Evergy, Inc.",1.38,EVRG,2022-01-10,https://finance.yahoo.com/quote/EVRG/
2022-02-23,"Etsy, Inc.",6.97,ETSY,2022-01-10,https://finance.yahoo.com/quote/ETSY/
2022-02-15,EQT Corporation,4.26,EQT,2022-01-10,https://finance.yahoo.com/quote/EQT/
2022-02-14,Exact Sciences Corporation,7.0,EXAS,2022-01-10,https://finance.yahoo.com/quote/EXAS/
2022-03-16,Entera Bio Ltd.,0.89,ENTX,2022-01-10,https://finance.yahoo.com/quote/ENTX/
2022-02-08,Equity Residential,1.19,EQR,2022-01-10,https://finance.yahoo.com/quote/EQR/
2022-03-09,Entravision Communications Corp,1.54,EVC,2022-01-10,https://finance.yahoo.com/quote/EVC/
2022-01-25,Edwards Lifesciences Corporatio,0.89,EW,2022-01-10,https://finance.yahoo.com/quote/EW/
2022-02-22,Exelon Corporation,1.31,EXC,2022-01-10,https://finance.yahoo.com/quote/EXC/
2022-02-28,Endeavour Silver Corporation,2.92,EXK,2022-01-10,https://finance.yahoo.com/quote/EXK/
2022-02-22,Expeditors International of Was,2.58,EXPD,2022-01-10,https://finance.yahoo.com/quote/EXPD/
2022-03-08,"Express, Inc.",4.6,EXPR,2022-01-10,https://finance.yahoo.com/quote/EXPR/
2022-02-08,"Exelixis, Inc.",3.89,EXEL,2022-01-10,https://finance.yahoo.com/quote/EXEL/
2021-11-10,"Eyenovia, Inc.",1.45,EYEN,2022-01-10,https://finance.yahoo.com/quote/EYEN/
2022-02-09,"Expedia Group, Inc.",5.09,EXPE,2022-01-10,https://finance.yahoo.com/quote/EXPE/
2022-03-09,"eXp World Holdings, Inc.",3.1,EXPI,2022-01-10,https://finance.yahoo.com/quote/EXPI/
2022-03-07,"Eton Pharmaceuticals, Inc.",2.49,ETON,2022-01-10,https://finance.yahoo.com/quote/ETON/
2022-02-28,Exterran Corporation,5.24,EXTN,2022-01-10,https://finance.yahoo.com/quote/EXTN/
2022-02-02,"Meta Platforms, Inc.",1.0,FB,2022-01-10,https://finance.yahoo.com/quote/FB/
2020-06-26,"Second Sight Medical Products, ",4.69,EYES,2022-01-10,https://finance.yahoo.com/quote/EYES/
2019-01-25,"Farmmi, Inc. Ordinary Shares",3.81,FAMI,2022-01-10,https://finance.yahoo.com/quote/FAMI/
2022-02-02,"Exponent, Inc.",1.0,EXPO,2022-01-10,https://finance.yahoo.com/quote/EXPO/
2022-02-21,Extra Space Storage Inc,1.63,EXR,2022-01-10,https://finance.yahoo.com/quote/EXR/
2022-01-19,Fastenal Company,2.34,FAST,2022-01-10,https://finance.yahoo.com/quote/FAST/
2021-11-08,"Forte Biosciences, Inc.",4.25,FBRX,2022-01-10,https://finance.yahoo.com/quote/FBRX/
2022-02-21,"Diamondback Energy, Inc. - Comm",3.26,FANG,2022-01-10,https://finance.yahoo.com/quote/FANG/
2022-02-22,"Fate Therapeutics, Inc.",11.33,FATE,2022-01-10,https://finance.yahoo.com/quote/FATE/
2022-02-02,Ford Motor Company,1.67,F,2022-01-10,https://finance.yahoo.com/quote/F/
2022-01-24,"First Citizens BancShares, Inc.",5.59,FCNCA,2022-01-10,https://finance.yahoo.com/quote/FCNCA/
2022-01-25,"Extreme Networks, Inc.",4.55,EXTR,2022-01-10,https://finance.yahoo.com/quote/EXTR/
2022-03-14,Fanhua Inc.,4.61,FANH,2022-01-10,https://finance.yahoo.com/quote/FANH/
2022-03-30,Franklin Covey Company,0.82,FC,2022-01-10,https://finance.yahoo.com/quote/FC/
2021-12-21,FactSet Research Systems Inc.,1.41,FDS,2022-01-10,https://finance.yahoo.com/quote/FDS/
2022-01-26,"Freeport-McMoRan, Inc.",1.85,FCX,2022-01-10,https://finance.yahoo.com/quote/FCX/
2022-01-26,"Federated Hermes, Inc.",3.38,FHI,2022-01-10,https://finance.yahoo.com/quote/FHI/
2022-03-14,"FuelCell Energy, Inc.",12.49,FCEL,2022-01-10,https://finance.yahoo.com/quote/FCEL/
2022-01-26,Fair Isaac Corproation,3.03,FICO,2022-01-10,https://finance.yahoo.com/quote/FICO/
2022-03-17,FedEx Corporation,0.99,FDX,2022-01-10,https://finance.yahoo.com/quote/FDX/
2022-02-16,FirstEnergy Corp.,2.56,FE,2022-01-10,https://finance.yahoo.com/quote/FE/
2022-01-24,"F5, Inc.",3.67,FFIV,2022-01-10,https://finance.yahoo.com/quote/FFIV/
2022-02-21,"Five9, Inc.",5.76,FIVN,2022-01-10,https://finance.yahoo.com/quote/FIVN/
2022-03-09,"Homology Medicines, Inc.",7.14,FIXX,2022-01-10,https://finance.yahoo.com/quote/FIXX/
2022-01-20,Fifth Third Bancorp,1.41,FITB,2022-01-10,https://finance.yahoo.com/quote/FITB/
2022-02-24,Fluor Corporation,8.34,FLR,2022-01-10,https://finance.yahoo.com/quote/FLR/
2022-03-09,FinVolution Group,1.1,FINV,2022-01-10,https://finance.yahoo.com/quote/FINV/
2022-01-10,Four Seasons Education (Cayman),0.04,FEDU,2022-01-10,https://finance.yahoo.com/quote/FEDU/
2022-03-09,National Beverage Corp.,4.72,FIZZ,2022-01-10,https://finance.yahoo.com/quote/FIZZ/
2022-02-24,"Foot Locker, Inc.",5.13,FL,2022-01-10,https://finance.yahoo.com/quote/FL/
2022-02-08,FMC Corporation,1.53,FMC,2022-01-10,https://finance.yahoo.com/quote/FMC/
2022-02-08,Fluidigm Corporation,7.1,FLDM,2022-01-10,https://finance.yahoo.com/quote/FLDM/
2022-03-14,Phoenix New Media Limited,0.52,FENG,2022-01-10,https://finance.yahoo.com/quote/FENG/
2022-01-26,Flex Ltd.,1.32,FLEX,2022-01-10,https://finance.yahoo.com/quote/FLEX/
2022-02-08,"SPX FLOW, Inc.",1.25,FLOW,2022-01-10,https://finance.yahoo.com/quote/FLOW/
2022-03-01,Falcon Minerals Corporation,1.77,FLMN,2022-01-10,https://finance.yahoo.com/quote/FLMN/
2022-03-02,"Fulgent Genetics, Inc.",6.98,FLGT,2022-01-10,https://finance.yahoo.com/quote/FLGT/
2022-02-28,"FibroGen, Inc",6.16,FGEN,2022-01-10,https://finance.yahoo.com/quote/FGEN/
2022-03-15,"Five Below, Inc.",3.22,FIVE,2022-01-10,https://finance.yahoo.com/quote/FIVE/
2022-01-24,"Flexsteel Industries, Inc.",2.28,FLXS,2022-01-10,https://finance.yahoo.com/quote/FLXS/
2022-02-22,FNF Group of Fidelity National ,1.0,FNF,2022-01-10,https://finance.yahoo.com/quote/FNF/
2022-01-26,"1-800-FLOWERS.COM, Inc.",6.76,FLWS,2022-01-10,https://finance.yahoo.com/quote/FLWS/
2022-02-23,"Floor & Decor Holdings, Inc.",2.01,FND,2022-01-10,https://finance.yahoo.com/quote/FND/
2022-03-02,"Shift4 Payments, Inc.",11.97,FOUR,2022-01-10,https://finance.yahoo.com/quote/FOUR/
2022-03-07,"Full House Resorts, Inc.",2.53,FLL,2022-01-10,https://finance.yahoo.com/quote/FLL/
2022-01-20,First Horizon Corporation,1.77,FHN,2022-01-10,https://finance.yahoo.com/quote/FHN/
2022-02-07,Fidelity National Information S,0.89,FIS,2022-01-10,https://finance.yahoo.com/quote/FIS/
2022-02-28,"Amicus Therapeutics, Inc.",8.99,FOLD,2022-01-10,https://finance.yahoo.com/quote/FOLD/
2022-02-01,"FormFactor, Inc.",1.46,FORM,2022-01-10,https://finance.yahoo.com/quote/FORM/
2022-01-14,FIRST REPUBLIC BANK,0.98,FRC,2022-01-10,https://finance.yahoo.com/quote/FRC/
2022-03-15,Farmland Partners Inc.,0.73,FPI,2022-01-10,https://finance.yahoo.com/quote/FPI/
2022-03-09,"Funko, Inc.",4.93,FNKO,2022-01-10,https://finance.yahoo.com/quote/FNKO/
2022-03-28,"Frequency Therapeutics, Inc.",11.47,FREQ,2022-01-10,https://finance.yahoo.com/quote/FREQ/
2022-02-08,"Fiserv, Inc.",1.97,FISV,2022-01-10,https://finance.yahoo.com/quote/FISV/
2022-03-08,"Franchise Group, Inc.",1.91,FRG,2022-01-10,https://finance.yahoo.com/quote/FRG/
2022-02-15,"Fastly, Inc.",12.77,FSLY,2022-01-10,https://finance.yahoo.com/quote/FSLY/
2022-03-08,Fortuna Silver Mines Inc,3.81,FSM,2022-01-10,https://finance.yahoo.com/quote/FSM/
2022-02-09,Federal Realty Investment Trust,4.64,FRT,2022-01-10,https://finance.yahoo.com/quote/FRT/
2022-02-23,Fortress Transportation and Inf,6.87,FTAI,2022-01-10,https://finance.yahoo.com/quote/FTAI/
2022-02-28,FS KKR Capital Corp.,0.88,FSK,2022-01-10,https://finance.yahoo.com/quote/FSK/
2022-02-23,"First Solar, Inc.",3.59,FSLR,2022-01-10,https://finance.yahoo.com/quote/FSLR/
2022-02-22,TechnipFMC plc,2.75,FTI,2022-01-10,https://finance.yahoo.com/quote/FTI/
2022-02-10,"Forward Industries, Inc.",3.09,FORD,2022-01-10,https://finance.yahoo.com/quote/FORD/
2022-03-08,Franco-Nevada Corporation,1.26,FNV,2022-01-10,https://finance.yahoo.com/quote/FNV/
2022-03-14,"Flotek Industries, Inc.",2.36,FTK,2022-01-10,https://finance.yahoo.com/quote/FTK/
2022-02-28,L.B. Foster Company,0.5,FSTR,2022-01-10,https://finance.yahoo.com/quote/FSTR/
2022-02-21,Farfetch Limited,5.33,FTCH,2022-01-10,https://finance.yahoo.com/quote/FTCH/
2021-11-17,Future FinTech Group Inc.,7.72,FTFT,2022-01-10,https://finance.yahoo.com/quote/FTFT/
2022-03-14,Futu Holdings Limited,6.64,FUTU,2022-01-10,https://finance.yahoo.com/quote/FUTU/
2022-02-16,Fiverr International Ltd.,10.37,FVRR,2022-01-10,https://finance.yahoo.com/quote/FVRR/
2022-03-23,GAN Limited,6.02,GAN,2022-01-10,https://finance.yahoo.com/quote/GAN/
2022-03-16,Generation Bio Co.,9.91,GBIO,2022-01-10,https://finance.yahoo.com/quote/GBIO/
2022-02-28,"Gaia, Inc.",1.91,GAIA,2022-01-10,https://finance.yahoo.com/quote/GAIA/
2022-01-31,Gladstone Investment Corporatio,0.81,GAIN,2022-01-10,https://finance.yahoo.com/quote/GAIN/
2022-02-15,"Cedar Fair, L.P.",8.8,FUN,2022-01-10,https://finance.yahoo.com/quote/FUN/
2022-02-03,"Fortinet, Inc.",1.3,FTNT,2022-01-10,https://finance.yahoo.com/quote/FTNT/
2022-02-14,Geo Group Inc (The) REIT,17.5,GEO,2022-01-10,https://finance.yahoo.com/quote/GEO/
2022-02-16,"Genesis Energy, L.P.",4.96,GEL,2022-01-10,https://finance.yahoo.com/quote/GEL/
2022-01-25,General Electric Company,0.87,GE,2022-01-10,https://finance.yahoo.com/quote/GE/
2022-03-29,Galectin Therapeutics Inc.,3.62,GALT,2022-01-10,https://finance.yahoo.com/quote/GALT/
